"key","status","en_was","en","translation"
"data.attractions.lara-bay.openingHours","new","","Open shoreline year-round. No facilities; pack water.","Frei zugänglicher Strand, ganzjährig. Keine Einrichtungen; Wasser mitnehmen."
"data.attractions.lara-bay.winterTip","new","","No nesting in winter; beach is empty. 4WD recommended for the access road. Combine with Akamas trails.","Im Winter keine Nistzeit; der Strand ist leer. Für die Zufahrt ist ein Allrad empfohlen. Mit den Akamas-Trails kombinieren."
"data.attractions.larnaca-aliki.bestTimeToVisit","new","","Nov to Mar, first light or late afternoon","Nov. bis März, bei erstem Licht oder spätnachmittags"
"data.attractions.larnaca-aliki.openingHours","new","","Open shoreline year-round. No ticket for the lake path.","Ganzjährig frei zugänglich. Kein Ticket für den Seeweg."
"data.attractions.larnaca-aliki.winterTip","new","","Flamingos typically from November to March; peak mid-winter. Arrive early. Stay on the path — the lake is a protected reserve.","Flamingos meist von November bis März; Höhepunkt mitten im Winter. Früh kommen. Auf dem Weg bleiben — der See ist Schutzgebiet."
"data.attractions.lefkara.bestTimeToVisit","new","","Dec to Feb, weekday mornings (fewer tour groups)","Dez. bis Feb., wochentags morgens (weniger Reisegruppen)"
"data.attractions.lefkara.openingHours","new","","Shops 9 to 18; some close for lunch","Läden 9–18; einige schließen über Mittag"
"data.attractions.lefkara.winterTip","new","","Lacemakers sit in doorways; winter light is ideal for photos. Bring a warm layer; it's 700m up.","Die Klöpplerinnen sitzen in den Türen; das Winterlicht ist ideal für Fotos. Etwas Warmes mitnehmen; das Dorf liegt auf 700 m."
"data.attractions.leventis-museum.openingHours","new","","Tue to Sun 10 to 16:30; closed Mon and public holidays","Di–So 10–16:30; montags und an Feiertagen geschlossen"
"data.attractions.leventis-museum.winterTip","new","","Free entry. Ideal rainy-day refuge. Near Ledra Street; combine with old-town wander and a café. Allow two hours.","Eintritt frei. Ideale Zuflucht bei Regen. Nahe der Ledra-Straße; mit Altstadtbummel und Café kombinieren. Zwei Stunden einplanen."
"data.attractions.limassol-marina.bestTimeToVisit","new","","Dec to Mar, late afternoon for golden light","Dez. bis März, spätnachmittags für goldenes Licht"
"data.attractions.limassol-marina.openingHours","new","","Promenade always open. Shops and cafés seasonal hours.","Promenade immer zugänglich. Läden und Cafés mit Saisonzeiten."
"data.attractions.limassol-marina.winterTip","new","","Fewer crowds than summer. Mild evenings. The promenade cafés stay open. Pair with Kolossi, Kourion, or the old town.","Weniger Trubel als im Sommer. Milde Abende. Die Promenadencafés bleiben offen. Mit Kolossi, Kourion oder der Altstadt kombinieren."
"data.attractions.lofou.winterTip","new","","Winter weekday mornings are quietest. Stop for coffee on the way to or from Omodos. The village doesn't expect you.","Winterliche Wochentagsmorgen sind am ruhigsten. Auf dem Weg von oder nach Omodos auf einen Kaffee anhalten. Das Dorf rechnet nicht mit Ihnen."
"data.attractions.machairas.openingHours","new","","Daily 8 to 12, 14 to 18","Täglich 8–12, 14–18"
"data.attractions.machairas.winterTip","new","","Easy day trip from Nicosia. The forest trails are quiet in winter. Combine monastery visit with a walk. Dress modestly.","Leichter Tagesausflug ab Nikosia. Die Waldwege sind im Winter ruhig. Klosterbesuch mit einem Spaziergang verbinden. Dezente Kleidung."
"data.attractions.mackenzie-larnaca-coast.openingHours","new","","Open shoreline year-round. Schools and kit rental seasonal.","Frei zugänglicher Strand, ganzjährig. Schulen und Verleih saisonal."
"data.attractions.mackenzie-larnaca-coast.winterTip","new","","Check wind forecast for kite; calm mornings better for snorkel and SUP. 3mm wetsuit Dec to Feb. Zenobia dives book separately from Larnaca marina.","Windvorhersage fürs Kiten prüfen; ruhige Morgen sind besser für Schnorcheln und SUP. 3-mm-Neopren Dez.–Feb. Zenobia-Tauchgänge separat ab der Marina Larnaca buchen."
"data.attractions.nissi-beach.bestTimeToVisit","new","","Morning or late afternoon for light; combine with Cape Greco or Protaras.","Morgens oder spätnachmittags für das Licht; mit Kap Greco oder Protaras kombinieren."
"data.attractions.nissi-beach.openingHours","new","","Open shoreline year-round. Cafés seasonal.","Frei zugänglicher Strand, ganzjährig. Cafés saisonal."
"data.attractions.nissi-beach.winterTip","new","","Quiet in winter. Ideal for a peaceful walk or coffee at a beach café. Sea cold for swimming.","Im Winter ruhig. Ideal für einen stillen Spaziergang oder Kaffee im Strandcafé. Das Meer ist zum Schwimmen zu kalt."
"data.attractions.omodos.bestTimeToVisit","new","","Dec to Mar, 10am to 2pm (warmest), or stay for sunset","Dez. bis März, 10–14 Uhr (am wärmsten), oder zum Sonnenuntergang bleiben"
"data.attractions.omodos.openingHours","new","","Shops 9 to 18; monastery courtyard free; museum 9 to 17","Läden 9–18; Klosterhof frei zugänglich; Museum 9–17"
"data.attractions.omodos.winterTip","new","","Winter weekday mornings are quiet; locals gather at kafenions for coffee. The monastery courtyard glows in low sun.","Winterliche Wochentagsmorgen sind ruhig; die Einheimischen treffen sich im Kafenion zum Kaffee. Der Klosterhof leuchtet in der tiefen Sonne."
"data.attractions.pafos-mosaics.bestTimeToVisit","new","","Dec to Feb, 9 to 11am or late afternoon for golden light","Dez. bis Feb., 9–11 Uhr oder spätnachmittags für goldenes Licht"
"data.attractions.pafos-mosaics.openingHours","new","","Daily 8:30 to 17:00 (winter), 8:30 to 19:30 (summer)","Täglich 8:30–17:00 (Winter), 8:30–19:30 (Sommer)"
"data.attractions.pafos-mosaics.winterTip","new","","Winter light is softer and lower; ideal for photographing mosaics without harsh shadows. Crowds thin out by 11am.","Das Winterlicht ist weicher und tiefer; ideal, um Mosaike ohne harte Schatten zu fotografieren. Ab 11 Uhr wird es leerer."
"data.attractions.palaipafos.openingHours","new","","Tue to Sun 8:30 to 17:00; closed Mon (from 1 Jul 2024)","Di–So 8:30–17:00; montags geschlossen (seit 1. Juli 2024)"
"data.attractions.palaipafos.winterTip","new","","Quieter than the main Pafos mosaics. Fewer tour groups in winter. Combine with Tomb of Kings and Vouni Panayia for a full Paphos day.","Ruhiger als die Hauptmosaiken von Paphos. Im Winter weniger Reisegruppen. Mit den Königsgräbern und Vouni Panayia zu einem vollen Paphos-Tag kombinieren."
"data.attractions.panagia-asinou.openingHours","new","","Tue to Sat 10:00 to 16:30, Sun 11:00 to 16:30 (winter 16 Sep to 15 Apr). Closed Mon. Confirm locally.","Di–Sa 10:00–16:30, So 11:00–16:30 (Winter, 16. Sep. bis 15. Apr.). Montags geschlossen. Vor Ort bestätigen."
"data.attractions.panagia-asinou.winterTip","new","","Winter hours 16 Sep to 15 Apr: Tue to Sat 10:00 to 16:30, Sun 11:00 to 16:30 (Visit Cyprus). Closed Mon. Combine with Nikitari and Idalion.","Winteröffnung 16. Sep. bis 15. Apr.: Di–Sa 10:00–16:30, So 11:00–16:30 (Visit Cyprus). Montags geschlossen. Mit Nikitari und Idalion kombinieren."
"data.attractions.panagia-tou-araka.openingHours","new","","Tue to Sat 10:00 to 16:30, Sun 11:00 to 16:30 (winter 16 Sep to 15 Apr). Closed Mon. Confirm locally.","Di–Sa 10:00–16:30, So 11:00–16:30 (Winter, 16. Sep. bis 15. Apr.). Montags geschlossen. Vor Ort bestätigen."
"data.attractions.panagia-tou-araka.winterTip","new","","Winter hours 16 Sep to 15 Apr (Deputy Ministry of Culture, Aug 2025). Confirm the door is open before the Lagoudera drive.","Winteröffnung 16. Sep. bis 15. Apr. (Kulturministerium, Aug. 2025). Vor der Fahrt nach Lagoudera bestätigen, dass die Tür offen ist."
"data.attractions.panagia-tou-moutoulla.openingHours","new","","Tue to Sat 10:00 to 16:30, Sun 11:00 to 16:30 (winter 16 Sep to 15 Apr). Closed Mon. Confirm locally.","Di–Sa 10:00–16:30, So 11:00–16:30 (Winter, 16. Sep. bis 15. Apr.). Montags geschlossen. Vor Ort bestätigen."
"data.attractions.panagia-tou-moutoulla.winterTip","new","","Winter hours 16 Sep to 15 Apr (Deputy Ministry of Culture, Aug 2025). Smallest of the group; allow time, then continue to Pedoulas.","Winteröffnung 16. Sep. bis 15. Apr. (Kulturministerium, Aug. 2025). Die kleinste der Gruppe; Zeit einplanen, dann weiter nach Pedoulas."
"data.attractions.paphos-castle.openingHours","new","","Daily 8:30 to 17:00 (winter)","Täglich 8:30–17:00 (Winter)"
"data.attractions.paphos-castle.winterTip","new","","Harbour walk in winter is mild and uncrowded. Castle interior is small; 30 min visit. Combine with Pafos mosaics.","Der Hafenspaziergang ist im Winter mild und leer. Das Innere der Burg ist klein; 30 Min. Besuch. Mit den Paphos-Mosaiken kombinieren."
"data.attractions.pedoulas.openingHours","new","","Church: key from museum; museum 9 to 16","Kirche: Schlüssel im Museum; Museum 9–16"
"data.attractions.platres.bestTimeToVisit","new","","Dec to Mar, base for 2 to 3 days of hiking","Dez. bis März, Basis für 2–3 Wandertage"
"data.attractions.platres.winterTip","new","","Ski season (Jan to Mar) brings buzz; off-season Dec and late Mar are quieter. Mountain weather changes fast; check before heading up.","Die Skisaison (Jan.–März) bringt Trubel; Dezember und Ende März sind ruhiger. Das Bergwetter schlägt schnell um; vor der Auffahrt prüfen."
"data.attractions.polis.openingHours","new","","Tavernas 12 to 22; shops 9 to 18","Tavernen 12–22; Läden 9–18"
"data.attractions.polis.winterTip","new","","Gateway to Akamas. Do Adonis or Aphrodite in the morning, Polis harbour for lunch. The fish is fresh. Vasilikon winery is on the Akamas loop.","Das Tor zum Akamas. Morgens Adonis- oder Aphrodite-Trail, mittags der Hafen von Polis. Der Fisch ist frisch. Das Weingut Vasilikon liegt an der Akamas-Schleife."
"data.attractions.salamis.openingHours","new","","Daily 9 to 17 (north Cyprus; may vary)","Täglich 9–17 (Nordzypern; kann abweichen)"
"data.attractions.salamis.winterTip","new","","North Cyprus. Check access and crossing rules. Winter is mild for exploring; summer heat can be punishing. Allow a full morning.","Nordzypern. Zugang und Übertrittsregeln prüfen. Der Winter ist mild zum Erkunden; die Sommerhitze kann gnadenlos sein. Einen ganzen Vormittag einplanen."
"data.attractions.st-george-alamanou.openingHours","new","","Active convent; call ahead. Modest dress required.","Aktives Kloster; vorher anrufen. Dezente Kleidung erforderlich."
"data.attractions.st-george-alamanou.winterTip","new","","Coastal convent; milder than Troodos. Modest dress. Pair with Cape Greco path, then leave the sisters in peace.","Küstenkloster; milder als das Troodos. Dezente Kleidung. Mit dem Kap-Greco-Pfad verbinden, dann die Schwestern in Ruhe lassen."
"data.attractions.st-hilarion.openingHours","new","","Daily 9 to 17 (north Cyprus; may vary)","Täglich 9–17 (Nordzypern; kann abweichen)"
"data.attractions.st-hilarion.winterTip","new","","North Cyprus. Verify border access from the south before you go; conditions can change. Dress warm; the castle catches the wind. Clear winter days offer the best visibility.","Nordzypern. Vor der Fahrt den Grenzübertritt vom Süden bestätigen; die Lage kann sich ändern. Warm anziehen; die Burg fängt den Wind. Klare Wintertage bieten die beste Sicht."
"data.attractions.st-john-lampadistis.openingHours","new","","Tue to Sat 10:00 to 16:30, Sun 11:00 to 16:30 (winter 16 Sep to 15 Apr). Closed Mon. Confirm locally.","Di–Sa 10:00–16:30, So 11:00–16:30 (Winter, 16. Sep. bis 15. Apr.). Montags geschlossen. Vor Ort bestätigen."
"data.attractions.st-john-lampadistis.winterTip","new","","Winter hours 16 Sep to 15 Apr (Deputy Ministry of Culture, Aug 2025). Dress modestly. Combine with the Venetian bridge in the village.","Winteröffnung 16. Sep. bis 15. Apr. (Kulturministerium, Aug. 2025). Dezente Kleidung. Mit der venezianischen Brücke im Dorf kombinieren."
"data.attractions.st-neophytos.openingHours","new","","Daily 9 to 13, 14 to 18 (winter)","Täglich 9–13, 14–18 (Winter)"
"data.attractions.st-neophytos.winterTip","new","","Paphos region stays mild in winter. Ideal for a morning visit. Combine with Vouni Panayia or Tsangarides for a full day.","Die Region Paphos bleibt im Winter mild. Ideal für einen Vormittagsbesuch. Mit Vouni Panayia oder Tsangarides zu einem vollen Tag kombinieren."
"data.attractions.st-nicholas-roof.openingHours","new","","Tue to Sat 10:00 to 16:30, Sun 11:00 to 16:30 (winter 16 Sep to 15 Apr). Closed Mon. Confirm locally.","Di–Sa 10:00–16:30, So 11:00–16:30 (Winter, 16. Sep. bis 15. Apr.). Montags geschlossen. Vor Ort bestätigen."
"data.attractions.st-nicholas-roof.winterTip","new","","Winter hours 16 Sep to 15 Apr (Deputy Ministry of Culture, Aug 2025). Pair with Kakopetria Old Quarter and a trout lunch.","Winteröffnung 16. Sep. bis 15. Apr. (Kulturministerium, Aug. 2025). Mit dem alten Viertel von Kakopetria und einem Forellen-Mittagessen kombinieren."
"data.attractions.st-sozomenos.bestTimeToVisit","new","","Morning or late afternoon; winter light softens the ruins. Check access and buffer zone status before travelling.","Morgens oder spätnachmittags; das Winterlicht macht die Ruinen weich. Zugang und Pufferzonen-Status vor der Fahrt prüfen."
"data.attractions.st-sozomenos.openingHours","new","","Check access—buffer zone area. Verify before visiting.","Zugang prüfen — Pufferzonen-Gebiet. Vor dem Besuch bestätigen."
"data.attractions.st-sozomenos.winterTip","new","","Winter light is low and golden—ideal for photography. Dress in layers; the site is exposed. Combine with Nicosia museums or Ledra Street for a full day in the capital area.","Das Winterlicht ist tief und golden — ideal zum Fotografieren. In Schichten kleiden; das Gelände ist exponiert. Mit den Museen Nikosias oder der Ledra-Straße zu einem vollen Tag in der Hauptstadtregion kombinieren."
